File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
FreeRTOS v10.1.0/FreeRTOS/Source/portable/Softune/MB91460/port.c,64,39,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"	 ANDCCR #0xDF								;Switch back to system stack for the rest of tick ISR",567d6a27bce4daf9e1db161a6c41193817b4f3d7eaec3ebc6eab7a4725e5214e
FreeRTOS v10.1.0/FreeRTOS/Source/portable/Softune/MB91460/port.c,74,34,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"	 ANDCCR #0xDF								;Switch to system stack",012359b1f00ec5e15ae14a3366bb5b4df3bbd02d90a68fcce1f034b707e8bf1e
FreeRTOS v10.1.0/FreeRTOS/Source/portable/Softune/MB91460/port.c,75,35,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"	 ST R0,@-R15								;Store PS to system stack",6110d96cb58635fb4f425095e719df84766aea45549c7f1c29a29c6d4ac4e973
FreeRTOS v10.1.0/FreeRTOS/Source/portable/Softune/MB91460/port.c,79,34,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"	 ANDCCR #0xDF								;Switch to system stack",012359b1f00ec5e15ae14a3366bb5b4df3bbd02d90a68fcce1f034b707e8bf1e
FreeRTOS v10.1.0/FreeRTOS/Source/portable/Softune/MB91460/port.c,80,35,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"	 ST R0,@-R15								;Store PC to system stack",06000f4b97b6f2f49afd5f65f9d71de43a2857fc1a84cf507d1ff9e40d99dffd
FreeRTOS v10.1.0/FreeRTOS/Source/portable/Softune/MB91460/port.c,90,39,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"	 ANDCCR #0xDF								;Switch back to system stack for the rest of tick ISR",567d6a27bce4daf9e1db161a6c41193817b4f3d7eaec3ebc6eab7a4725e5214e
FreeRTOS v10.1.0/FreeRTOS/Source/tasks.c,4192,3,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"		strcpy( pcBuffer, pcTaskName );",e8d19746369d155417fae92ed50b53db2caa9992549142b1b2d67792fae9e0e9
FreeRTOS v10.1.0/FreeRTOS/Source/queue.c,2098,12,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		( void ) memcpy( ( void * ) pxQueue->pcWriteTo, pvItemToQueue, ( size_t ) pxQueue->uxItemSize ); /*lint !e961 !e418 !e9087 MISRA exception as the casts are only redundant for some ports, plus previous logic ensures a null pointer can only be passed to memcpy() if the copy size is 0.  Cast to void required by function signature and safe as no alignment requirement and copy length specified in bytes. */",e452b7e6e9e2e8a4729d8800c6918e0a88ed0a892ae5c22cbcd5a09e376bb6c5
FreeRTOS v10.1.0/FreeRTOS/Source/queue.c,2111,12,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		( void ) memcpy( ( void * ) pxQueue->u.xQueue.pcReadFrom, pvItemToQueue, ( size_t ) pxQueue->uxItemSize ); /*lint !e961 !e9087 !e418 MISRA exception as the casts are only redundant for some ports.  Cast to void required by function signature and safe as no alignment requirement and copy length specified in bytes.  Assert checks null pointer only used when length is 0. */",054e9d8cb0d84a3c6b90207aedd1d307bbe31883985b139c27cd5a7d55a595fa
FreeRTOS v10.1.0/FreeRTOS/Source/queue.c,2162,12,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		( void ) memcpy( ( void * ) pvBuffer, ( void * ) pxQueue->u.xQueue.pcReadFrom, ( size_t ) pxQueue->uxItemSize ); /*lint !e961 !e418 !e9087 MISRA exception as the casts are only redundant for some ports.  Also previous logic ensures a null pointer can only be passed to memcpy() when the count is 0.  Cast to void required by function signature and safe as no alignment requirement and copy length specified in bytes. */",091724a732cb210a9a36be50964fb4506aebdfb4af2481f5eb33fa4a0e3501c3
FreeRTOS v10.1.0/FreeRTOS/Source/queue.c,2496,14,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"				( void ) memcpy( ( void * ) pvBuffer, ( void * ) pxQueue->u.xQueue.pcReadFrom, ( unsigned ) pxQueue->uxItemSize );",6777718388fbfb940b52605319dab334f5f2616e4f14d35a4a616d4746901944
FreeRTOS v10.1.0/FreeRTOS/Source/queue.c,2604,13,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"			( void ) memcpy( ( void * ) pvBuffer, ( void * ) pxQueue->u.xQueue.pcReadFrom, ( unsigned ) pxQueue->uxItemSize );",6777718388fbfb940b52605319dab334f5f2616e4f14d35a4a616d4746901944
FreeRTOS v10.1.0/FreeRTOS/Source/stream_buffer.c,1103,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"	memcpy( ( void* ) ( &( pxStreamBuffer->pucBuffer[ xNextHead ] ) ), ( const void * ) pucData, xFirstLength ); /*lint !e9087 memcpy() requires void *. */",bafb866a3e331a9aa3df3cc5bdf1083ad4b9da0e1089230d92efe1446ba55263
FreeRTOS v10.1.0/FreeRTOS/Source/stream_buffer.c,1111,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		memcpy( ( void * ) pxStreamBuffer->pucBuffer, ( const void * ) &( pucData[ xFirstLength ] ), xCount - xFirstLength ); /*lint !e9087 memcpy() requires void *. */",42c0851a42f624638afb8431a313b5f3fd466f3225143c29145cebc7b81f5518
FreeRTOS v10.1.0/FreeRTOS/Source/stream_buffer.c,1154,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"		memcpy( ( void * ) pucData, ( const void * ) &( pxStreamBuffer->pucBuffer[ xNextTail ] ), xFirstLength ); /*lint !e9087 memcpy() requires void *. */",2e2caf968d87ecbabb61d9ba0a1764c7dfbccdc2e0bbec19f0a4cd2581888c49
FreeRTOS v10.1.0/FreeRTOS/Source/stream_buffer.c,1162,4,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"			memcpy( ( void * ) &( pucData[ xFirstLength ] ), ( void * ) ( pxStreamBuffer->pucBuffer ), xCount - xFirstLength ); /*lint !e9087 memcpy() requires void *. */",c5f5486869cf1c4ef487f8db85c72c3ef4f7360aefc4757a845d1ec156af0a2c
FreeRTOS v10.1.0/FreeRTOS/Source/tasks.c,281,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,"	char				pcTaskName[ configMAX_TASK_NAME_LEN ];/*< Descriptive name given to the task when created.  Facilitates debugging only. */ /*lint !e971 Unqualified char types are allowed for strings and single characters only. */",a4d73441670eefca99e3710a09df9164d3070555475fdaf30c48f8a5ed28967f
FreeRTOS v10.1.0/FreeRTOS/Source/tasks.c,4293,5,2,buffer,sprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",Risk is low because the source has a constant maximum length.,CWE-120,"				sprintf( pcWriteBuffer, ""\t%c\t%u\t%u\t%u\r\n"", cStatus, ( unsigned int ) pxTaskStatusArray[ x ].uxCurrentPriority, ( unsigned int ) pxTaskStatusArray[ x ].usStackHighWaterMark, ( unsigned int ) pxTaskStatusArray[ x ].xTaskNumber ); /*lint !e586 sprintf() allowed as this is compiled with many compilers and this is a utility function only - not part of the core kernel implementation. */",468aa5e7237e360f85cd7776bb3f691908a6bc815591bde7f0bd3c17421a91da
FreeRTOS v10.1.0/FreeRTOS/Source/tasks.c,4389,8,2,buffer,sprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",Risk is low because the source has a constant maximum length.,CWE-120,"							sprintf( pcWriteBuffer, ""\t%lu\t\t%lu%%\r\n"", pxTaskStatusArray[ x ].ulRunTimeCounter, ulStatsAsPercentage );",88fa7a94d60b1687a1bb3a5144888d6bc041ce049795c58cd74f0394368b2cd0
FreeRTOS v10.1.0/FreeRTOS/Source/tasks.c,4395,8,2,buffer,sprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",Risk is low because the source has a constant maximum length.,CWE-120,"							sprintf( pcWriteBuffer, ""\t%u\t\t%u%%\r\n"", ( unsigned int ) pxTaskStatusArray[ x ].ulRunTimeCounter, ( unsigned int ) ulStatsAsPercentage ); /*lint !e586 sprintf() allowed as this is compiled with many compilers and this is a utility function only - not part of the core kernel implementation. */",f5c92bbce206f1454d3e8c24f2572456c5ba2aab0fd64372c6cdfcce9752d92f
FreeRTOS v10.1.0/FreeRTOS/Source/tasks.c,4405,8,2,buffer,sprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",Risk is low because the source has a constant maximum length.,CWE-120,"							sprintf( pcWriteBuffer, ""\t%lu\t\t<1%%\r\n"", pxTaskStatusArray[ x ].ulRunTimeCounter );",de1342818c90c550dc768ea676e22a5e65e97548965074e5a6c006a630604285
FreeRTOS v10.1.0/FreeRTOS/Source/tasks.c,4411,8,2,buffer,sprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",Risk is low because the source has a constant maximum length.,CWE-120,"							sprintf( pcWriteBuffer, ""\t%u\t\t<1%%\r\n"", ( unsigned int ) pxTaskStatusArray[ x ].ulRunTimeCounter ); /*lint !e586 sprintf() allowed as this is compiled with many compilers and this is a utility function only - not part of the core kernel implementation. */",ade99a199408b2aeaae8761530723e9fee5830d1cf004a317c0c57f12004cf70
FreeRTOS v10.1.0/FreeRTOS/Source/include/FreeRTOS.h,88,68,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"	#error configMAX_PRIORITIES must be defined to be greater than or equal to 1.",2e82c1ecbee54861a00bf883e35bb9f71dd61cd46daddf36b2f385797219bb9a
FreeRTOS v10.1.0/FreeRTOS/Source/include/FreeRTOS.h,181,66,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configMAX_CO_ROUTINE_PRIORITIES must be greater than or equal to 1.",dac25e905e39b1871ef9b0c4a2b317aa75563fd85d3dfbf9b5640ffe41bae5b6
FreeRTOS v10.1.0/FreeRTOS/Source/portable/CCS/ARM_CM3/portmacro.h,109,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/CCS/ARM_CM4F/portmacro.h,103,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/CCS/ARM_Cortex-R4/portmacro.h,98,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM7_AT91SAM7S/ioat91sam7x256.h,3797,83,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","AT91C_AES_URAT_OUT_DAT_READ_DATPROC EQU (0x1 << 12) ;- (AES) Output data register read during the data processing.",72427742053086bbb5a6bd191d21441fd21ff0732f3ea10ff573eb930057e34f
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM7_AT91SAM7S/ioat91sam7x256.h,3799,82,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","AT91C_AES_URAT_OUT_DAT_READ_SUBKEY EQU (0x3 << 12) ;- (AES) Output data register read during the sub-keys generation.",08cc6aeccdbd0d744517f166092bb8a87e918843bfb58a34abebb1423ebac92b
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM7_AT91SAM7S/ioat91sam7x256.h,3801,73,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","AT91C_AES_URAT_WO_REG_READ EQU (0x5 << 12) ;- (AES) Write-only register read access.",c6efc03ef561b78c8721fd5e431a9de7f2c9442a04c0ce502ddd7d0e0bb25e5b
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM7_AT91SAM7S/ioat91sam7x256.h,3840,85,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","AT91C_TDES_URAT_OUT_DAT_READ_DATPROC EQU (0x1 << 12) ;- (TDES) Output data register read during the data processing.",9073cb1ed20d375d72b4fe554aa85f96cbe89b09494a74c37cdcd12a3c92668d
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM7_AT91SAM7S/ioat91sam7x256.h,3842,75,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20)",,,"CWE-120, CWE-20","AT91C_TDES_URAT_WO_REG_READ EQU (0x3 << 12) ;- (TDES) Write-only register read access.",65a4204e9d7b30a7c9e7812625e073a4fcc0ce3bb35b96ed723a065fe74935c7
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM_CA53_64_BIT/port.c,60,68,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"	#error configMAX_API_CALL_INTERRUPT_PRIORITY must be less than or equal to configUNIQUE_INTERRUPT_PRIORITIES as the lower the numeric priority value the higher the logical interrupt priority",2eb1d10e168a7557fe9926413d29271885902a5f00526e93692fdea47f19577c
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM_CA53_64_BIT/port.c,66,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM_CA9/port.c,60,68,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"	#error configMAX_API_CALL_INTERRUPT_PRIORITY must be less than or equal to configUNIQUE_INTERRUPT_PRIORITIES as the lower the numeric priority value the higher the logical interrupt priority",2eb1d10e168a7557fe9926413d29271885902a5f00526e93692fdea47f19577c
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM_CA9/port.c,66,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM_CM3/portmacro.h,140,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM_CM3_MPU/portmacro.h,175,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM_CM4F/portmacro.h,140,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM_CM4_MPU/portmacro.h,175,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM_CM7/r0p1/portmacro.h,140,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM_CR5/port.c,60,68,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"	#error configMAX_API_CALL_INTERRUPT_PRIORITY must be less than or equal to configUNIQUE_INTERRUPT_PRIORITIES as the lower the numeric priority value the higher the logical interrupt priority",2eb1d10e168a7557fe9926413d29271885902a5f00526e93692fdea47f19577c
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM_CR5/port.c,66,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/ARM_CRx_No_GIC/port.c,38,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/IA32_flat/port.c,38,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/MicroBlazeV8/portmacro.h,132,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/GCC/MicroBlazeV9/portmacro.h,132,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/IAR/ARM_CA5_No_GIC/port.c,38,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/IAR/ARM_CA9/port.c,63,68,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"	#error configMAX_API_CALL_INTERRUPT_PRIORITY must be less than or equal to configUNIQUE_INTERRUPT_PRIORITIES as the lower the numeric priority value the higher the logical interrupt priority",2eb1d10e168a7557fe9926413d29271885902a5f00526e93692fdea47f19577c
FreeRTOS v10.1.0/FreeRTOS/Source/portable/IAR/ARM_CA9/port.c,69,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/IAR/ARM_CM3/portmacro.h,112,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/IAR/ARM_CM4F/portmacro.h,105,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
FreeRTOS v10.1.0/FreeRTOS/Source/portable/IAR/ARM_CM4F_MPU/portmacro.h,147,113,1,buffer,equal,Function does not check the second iterator for over-read conditions (CWE-126),This function is often discouraged by most C++ coding standards in favor of its safer alternatives provided since C++14. Consider using a form of this function that checks the second iterator before potentially overflowing it,,CWE-126,"		#error configUSE_PORT_OPTIMISED_TASK_SELECTION can only be set to 1 when configMAX_PRIORITIES is less than or equal to 32.  It is very rare that a system requires more than 10 to 15 difference priorities as tasks that share a priority will time slice.",eea4bb42deb3a5098d7cd26b4441fb29926a840d2af74fb0f77dc5347bbd4da5
