File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
RIOT 2018.07/cpu/atmega_common/include/sys/stat.h,93,8,5,race,chmod,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchmod( ) instead,,CWE-362,"int    chmod(const char *, mode_t);",e72968bf8ff5ec21fd0360e4f5432e7a99f6cf4919f7ad19146a06548d91c110
RIOT 2018.07/cpu/atmega_common/include/vendor/unistd.h,37,14,5,race,chown,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchown( ) instead,,CWE-362,"int          chown(const char *, uid_t, gid_t);",60e9f2d448334acde210d51ff48659f97b3f0a4acdb76f4d1e293a1409e96305
RIOT 2018.07/cpu/atmega_common/include/vendor/unistd.h,83,14,5,race,readlink,"This accepts filename arguments; if an attacker can move those files or change the link content, a race condition results.  Also, it does not terminate with ASCII NUL. (CWE-362, CWE-20)",Reconsider approach,,"CWE-362, CWE-20","ssize_t      readlink(const char *restrict, char *restrict, size_t);",0d89ebf30d6379bc748b1920b1f4f105c8cd676496feba5e2eb2dc9815807893
RIOT 2018.07/cpu/msp430_common/include/sys/stat.h,102,8,5,race,chmod,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchmod( ) instead,,CWE-362,"int    chmod(const char *, mode_t);",e72968bf8ff5ec21fd0360e4f5432e7a99f6cf4919f7ad19146a06548d91c110
RIOT 2018.07/cpu/msp430_common/include/unistd.h,45,14,5,race,chown,"This accepts filename arguments; if an attacker can move those files, a race condition results. (CWE-362)",Use fchown( ) instead,,CWE-362,"int          chown(const char *, uid_t, gid_t);",60e9f2d448334acde210d51ff48659f97b3f0a4acdb76f4d1e293a1409e96305
RIOT 2018.07/cpu/msp430_common/include/unistd.h,91,14,5,race,readlink,"This accepts filename arguments; if an attacker can move those files or change the link content, a race condition results.  Also, it does not terminate with ASCII NUL. (CWE-362, CWE-20)",Reconsider approach,,"CWE-362, CWE-20","ssize_t      readlink(const char *restrict, char *restrict, size_t);",0d89ebf30d6379bc748b1920b1f4f105c8cd676496feba5e2eb2dc9815807893
RIOT 2018.07/boards/common/msba2/tools/src/download.c,415,33,4,format,snprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134)",Use a constant for the format specification,,CWE-134,"                                snprintf(buf, sizeof(buf), UNKNOWN_CHIP_ERROR,",5169912de27dd426759db0c2b6a2610efb0e9e777b7b42ae921ce10b8e9f4a93
RIOT 2018.07/boards/common/msba2/tools/src/pseudoterm.c,197,17,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"                system(""tset -c"");",e0d9b02c238d3f18fc67cf9e28019f8b0d3dec231669e338846c877bea283cbb
RIOT 2018.07/core/include/debug.h,56,13,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,            printf(__VA_ARGS__); \,bce7feabc33efad44bf0d716d864de4b218297fe073b2862654dfe47c3eb0544
RIOT 2018.07/core/include/debug.h,63,26,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,#define DEBUG_PRINT(...) printf(__VA_ARGS__),f55bdc71fd77b319fda76bb79e120be9344a1b32c3df6567647e5e7f2a913128
RIOT 2018.07/core/include/log.h,105,31,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"#define log_write(level, ...) printf(__VA_ARGS__)",341eab5555d537c1d2eb06f212660c122c6415392af208de4a191c1b89c9344e
RIOT 2018.07/cpu/atmega_common/include/vendor/unistd.h,34,14,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"int          access(const char *, int);",2d79d6907276e77a8e3cb8ed4196f16e82e72fded3f398f0e7a26dd396388529
RIOT 2018.07/cpu/atmega_common/include/vendor/unistd.h,43,14,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"int          execl(const char *, const char *, ...);",249f37c29dfd0f8bd28a00e77c96c309201d7f6a7a73e7de940cfe4840e62a9d
RIOT 2018.07/cpu/atmega_common/include/vendor/unistd.h,44,14,4,shell,execle,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"int          execle(const char *, const char *, ...);",588d511ab05cd10121563e4ebea2796a0b730ce73ef168ae6f453c80105e98c0
RIOT 2018.07/cpu/atmega_common/include/vendor/unistd.h,45,14,4,shell,execlp,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"int          execlp(const char *, const char *, ...);",59fe6326c437bc4733b2c55685d264116c20554c4db33f074a5ffc6dde6ef58a
RIOT 2018.07/cpu/atmega_common/include/vendor/unistd.h,46,14,4,shell,execv,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"int          execv(const char *, char *const []);",938625ab9cc7f8ba99642782ecd4ac7dc425f81ec56adb06f340148973c3bcdb
RIOT 2018.07/cpu/atmega_common/include/vendor/unistd.h,48,14,4,shell,execvp,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"int          execvp(const char *, char *const []);",abc28b6dac48b13eb6d31a101b2300a31ac95794d2aab41041236e83638ab81b
RIOT 2018.07/cpu/atmega_common/include/vendor/unistd.h,63,14,4,misc,getlogin,"It's often easy to fool getlogin.  Sometimes it does not work at all, because some program messed up the utmp file.  Often, it gives only the first 8 characters of the login name. The user currently logged in on the controlling tty of our program need not be the user who started it.  Avoid getlogin() for security-related purposes (CWE-807)",Use getpwuid(geteuid()) and extract the desired information instead,,CWE-807,char        *getlogin(void);,6b84081e139c1b21764c1f1c24231ffa280eefbc5ccd3f17cdd0a831848778af
RIOT 2018.07/cpu/kinetis/periph/timer.c,52,71,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#error TIMER_NUMOF should be the total of PIT and LPTMR timers in the system,ba57857d215188d08b95c2db4f679759bf6b177c5a7c88bf4ef60691f88bd32b
RIOT 2018.07/cpu/msp430_common/include/unistd.h,42,14,4,race,access,"This usually indicates a security flaw.  If an attacker can change anything along the path between the call to access() and the file's actual use (e.g., by moving files), the attacker can exploit the race condition (CWE-362/CWE-367!)","Set up the correct permissions (e.g., using setuid()) and try to open the file directly",,CWE-362/CWE-367!,"int          access(const char *, int);",2d79d6907276e77a8e3cb8ed4196f16e82e72fded3f398f0e7a26dd396388529
RIOT 2018.07/cpu/msp430_common/include/unistd.h,51,14,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"int          execl(const char *, const char *, ...);",249f37c29dfd0f8bd28a00e77c96c309201d7f6a7a73e7de940cfe4840e62a9d
RIOT 2018.07/cpu/msp430_common/include/unistd.h,52,14,4,shell,execle,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"int          execle(const char *, const char *, ...);",588d511ab05cd10121563e4ebea2796a0b730ce73ef168ae6f453c80105e98c0
RIOT 2018.07/cpu/msp430_common/include/unistd.h,53,14,4,shell,execlp,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"int          execlp(const char *, const char *, ...);",59fe6326c437bc4733b2c55685d264116c20554c4db33f074a5ffc6dde6ef58a
RIOT 2018.07/cpu/msp430_common/include/unistd.h,54,14,4,shell,execv,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"int          execv(const char *, char *const []);",938625ab9cc7f8ba99642782ecd4ac7dc425f81ec56adb06f340148973c3bcdb
RIOT 2018.07/cpu/msp430_common/include/unistd.h,56,14,4,shell,execvp,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,"int          execvp(const char *, char *const []);",abc28b6dac48b13eb6d31a101b2300a31ac95794d2aab41041236e83638ab81b
RIOT 2018.07/cpu/msp430_common/include/unistd.h,71,14,4,misc,getlogin,"It's often easy to fool getlogin.  Sometimes it does not work at all, because some program messed up the utmp file.  Often, it gives only the first 8 characters of the login name. The user currently logged in on the controlling tty of our program need not be the user who started it.  Avoid getlogin() for security-related purposes (CWE-807)",Use getpwuid(geteuid()) and extract the desired information instead,,CWE-807,char        *getlogin(void);,6b84081e139c1b21764c1f1c24231ffa280eefbc5ccd3f17cdd0a831848778af
RIOT 2018.07/cpu/native/can/candev_linux.c,179,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(ifr.ifr_name, dev->conf->interface_name);",9ec4621b19376352b4781a26ec48b3a1a226ba33b1e1ff0ba8f7fb068e7858e3
RIOT 2018.07/cpu/native/syscalls.c,281,17,4,format,vsnprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134)",Use a constant for the format specification,,CWE-134,"        int n = vsnprintf(message, size, format, argp);",0453a57d165cdb7ccdd84c9ba7c980548f1c25dad405de1eec5aab5e80abb9f7
RIOT 2018.07/cpu/native/syscalls.c,297,5,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"int printf(const char *format, ...)",4e8c3caabb31926373a9e63430819f1565ce572a210db194217d5b574f1d3c8b
RIOT 2018.07/cpu/native/syscalls.c,303,9,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"    r = vfprintf(stdout, format, argp);",b96811691a692ef8e4f4bd070f496483589d9548775dda263669a95d73b443cd
RIOT 2018.07/cpu/native/syscalls.c,310,5,4,format,vprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"int vprintf(const char *format, va_list argp)",dc2fbd85d761406f35c011edc082ec999fe7f4ce60ab9fd7fbc7e303569269a5
RIOT 2018.07/cpu/native/syscalls.c,312,12,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"    return vfprintf(stdout, format, argp);",ef5d9cba4ecb08de1bfd66baa2533bcea5ade9ac90d07a4ce06927108998d893
RIOT 2018.07/cpu/native/syscalls.c,315,5,4,format,fprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"int fprintf(FILE *fp, const char *format, ...)",365b0dfb0f4a59adc9f1e6bba0ee1d668d849beaa2f7ab3f8fd632514b63d04e
RIOT 2018.07/cpu/native/syscalls.c,321,9,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"    r = vfprintf(fp, format, argp);",1353d6e1c6b9448d1aa8206908c9312efc510b08f2553b7b04b72b1a7a63fbb1
RIOT 2018.07/cpu/native/syscalls.c,327,5,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"int vfprintf(FILE *fp, const char *format, va_list argp)",64fa94b1786b75b0bc6da5060bf67136660f1de453233cc954b6edd812e8fb14
RIOT 2018.07/dist/tools/ethos/ethos.c,181,3,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"  strcpy(dev, ifr.ifr_name);",b49314fc3ef30380da7cb607c15a01d474328a8f748ada36d287ed7d02f7eb36
RIOT 2018.07/dist/tools/ethos/ethos.c,302,9,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,    if (system(tmp) < 0) {,da79cae3bc58d34d59625b64aedfa33136f2d63840988bc73fbc38fe947b6610
RIOT 2018.07/dist/tools/tunslip/tapslip6.c,82,5,4,format,vsnprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134)",Use a constant for the format specification,,CWE-134,"    vsnprintf(cmd, sizeof(cmd), fmt, ap);",5a6ebc53325719b0f59e24f31e308667e9337289bfbc55295bbb5abe8395393b
RIOT 2018.07/dist/tools/tunslip/tapslip6.c,86,12,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,    return system(cmd);,f3f1fc4af80877aebfc643d7ec0da9b9e96eccff3cad56ac881c1a14051a29de
RIOT 2018.07/dist/tools/tunslip/tapslip6.c,424,5,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"    strcat(t, dev);",901ebb10ee39a0103c1035a30e7a1a1f2db2bf8d9bf07e01b45546e28680d1fb
RIOT 2018.07/dist/tools/tunslip/tapslip6.c,460,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(dev, ifr.ifr_name);",b49314fc3ef30380da7cb607c15a01d474328a8f748ada36d287ed7d02f7eb36
RIOT 2018.07/dist/tools/tunslip/tapslip6.c,575,21,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"                    strcpy(tundev, optarg + 5);",caa5433b81f1e9fbbb2822dd214ca966fd3fbd83cad1c1d4813ec35f3f497690
RIOT 2018.07/dist/tools/tunslip/tapslip6.c,578,21,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"                    strcpy(tundev, optarg);",a528c4681d1b75246158558eb80a0307ea9270dba3e1855c38cadcbc09296371
RIOT 2018.07/dist/tools/tunslip/tunslip.c,483,5,4,format,vsnprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134)",Use a constant for the format specification,,CWE-134,"    vsnprintf(cmd, sizeof(cmd), fmt, ap);",5a6ebc53325719b0f59e24f31e308667e9337289bfbc55295bbb5abe8395393b
RIOT 2018.07/dist/tools/tunslip/tunslip.c,487,12,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,    return system(cmd);,f3f1fc4af80877aebfc643d7ec0da9b9e96eccff3cad56ac881c1a14051a29de
RIOT 2018.07/dist/tools/tunslip/tunslip.c,851,5,4,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120),"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused)",,CWE-120,"    strcat(t, dev);",901ebb10ee39a0103c1035a30e7a1a1f2db2bf8d9bf07e01b45546e28680d1fb
RIOT 2018.07/dist/tools/tunslip/tunslip.c,887,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(dev, ifr.ifr_name);",b49314fc3ef30380da7cb607c15a01d474328a8f748ada36d287ed7d02f7eb36
RIOT 2018.07/dist/tools/tunslip/tunslip.c,1009,21,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"                    strcpy(tundev, optarg + 5);",caa5433b81f1e9fbbb2822dd214ca966fd3fbd83cad1c1d4813ec35f3f497690
RIOT 2018.07/dist/tools/tunslip/tunslip.c,1012,21,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"                    strcpy(tundev, optarg);",a528c4681d1b75246158558eb80a0307ea9270dba3e1855c38cadcbc09296371
RIOT 2018.07/dist/tools/tunslip/tunslip6.c,91,5,4,format,vsnprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134)",Use a constant for the format specification,,CWE-134,"    vsnprintf(cmd, sizeof(cmd), fmt, ap);",5a6ebc53325719b0f59e24f31e308667e9337289bfbc55295bbb5abe8395393b
RIOT 2018.07/dist/tools/tunslip/tunslip6.c,95,12,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,    return system(cmd);,f3f1fc4af80877aebfc643d7ec0da9b9e96eccff3cad56ac881c1a14051a29de
RIOT 2018.07/dist/tools/tunslip/tunslip6.c,691,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(dev, ifr.ifr_name);",b49314fc3ef30380da7cb607c15a01d474328a8f748ada36d287ed7d02f7eb36
RIOT 2018.07/pkg/lwip/include/arch/cc.h,93,35,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,#  define LWIP_PLATFORM_DIAG(x)   printf x,e914083bcde1843a7ae5c110ec8799460cfa9c8bdac9af7d6884a0c26c884f47
RIOT 2018.07/pkg/openthread/contrib/platform_functions_wrapper.c,221,9,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"        strcpy((char*) answer, networkName);",de6792f7aaa15c40ca454a2a13fd8764ba68515da5ada0b2e26306d51a343276
RIOT 2018.07/pkg/openthread/contrib/platform_logging.c,94,5,4,format,vfprintf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"    vfprintf(stderr, aFormat, args);",43aac4f28b7f590eda01565d8df6ad1aca487bd80e455cd9ad847c3a28f2c051
RIOT 2018.07/sys/embunit/ColorOutputter.c,35,5,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"    printf(CGREEN ""."" CDEFAULT);",120b47634c092bb8fba43503eca5770536bf3018a240260d1374077972a0f0b9
RIOT 2018.07/sys/embunit/ColorOutputter.c,56,5,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"    printf(LINEFILL BGDEFAULT ""\n"");",ab9150a394da6fb4fda679cfd24d7c2121d3dab1db5912e272aa1eee05491784
RIOT 2018.07/sys/embunit/ColorTextOutputter.c,34,5,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"    printf(CGREEN ""%d) OK %s"" CDEFAULT ""\n"", runCount, Test_name(test));",47b2ec2bd9f90f0efcfd890c65d92bf3d6f501cbe0b424c2fc24bf002735fcce
RIOT 2018.07/sys/embunit/ColorTextOutputter.c,40,5,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"    printf(CRED ""%d) NG %s"" CDEFAULT "" (%s:%d) %s\n"", runCount, Test_name(test), file, line, msg);",dd39e5700247c83175fa7dbc29054f714420e358881a10a554c6d1e032d12b68
RIOT 2018.07/sys/net/gnrc/application_layer/tftp/gnrc_tftp.c,827,15,4,format,sprintf,Potential format string problem (CWE-134),Make format string constant,,CWE-134,"    offset += sprintf((char *)(dst + opt->len), ""%"" PRIu32, value);",be664e114bb26936216c477d2b0546b69496f7ebde7dca43aeb44c4f1650c52e
RIOT 2018.07/sys/net/network_layer/fib/fib.c,1563,25,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"                        printf(""%""PRIu32"".%05""PRIu32, (uint32_t)(tm / 1000000),",7a62b5d814e202e178b695a15c4c7fcf7212c0b71037f62b43c2a3f331fdc61c
RIOT 2018.07/sys/net/network_layer/fib/fib.c,1593,25,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"                        printf(""%""PRIu32"".%05""PRIu32, (uint32_t)(tm / 1000000),",7a62b5d814e202e178b695a15c4c7fcf7212c0b71037f62b43c2a3f331fdc61c
RIOT 2018.07/sys/net/network_layer/ipv6/addr/ipv6_addr_to_str.c,152,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(result, tmp);",def1fc588eb80c5c96bb1f33db9d32aba716264732fc4e007f295922978aa809
RIOT 2018.07/sys/shell/commands/sc_gnrc_netif.c,427,9,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"        printf("" NID: 0x%"" PRIx16, u16);",d895c1c7c1746f3554656553add2bc005f7eb1a6812c78f4af8e9861a5696c5f
RIOT 2018.07/sys/shell/commands/sc_gnrc_netif.c,527,9,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"        printf(""Source address length: %"" PRIu16 , u16);",4e775b20b2b8e8538c0cf126b311e6c78c7bbd76abfa0139fd6d15832c0bfc90
RIOT 2018.07/sys/shell/commands/sc_vfs.c,64,15,4,format,snprintf,"If format strings can be influenced by an attacker, they can be exploited, and note that sprintf variations do not always \0-terminate (CWE-134)",Use a constant for the format specification,,CWE-134,"        res = snprintf(buf, buflen, #x); \",86213cff7355389ea4a0580887b8c82e708937bb1bf9e469aa8804e0a5487375
RIOT 2018.07/tests/conn_can/main.c,428,9,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,"        printf(""TEC=%"" PRIu16, cnt);",6507be0f280a8c866233d7b59657a6580875c91fd76007eb1b8dbbb927a5e3cc
RIOT 2018.07/tests/driver_at/main.c,175,13,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"            strcpy(urc_str[i], argv[1]);",689ffec0b8c15928a72622414c83f9441c92753482a45e506c4687a993bba97b
RIOT 2018.07/tests/driver_sdcard_spi/main.c,243,21,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,                    printf(ASCII_UNPRINTABLE_REPLACEMENT);,e62927553c7a21d2c6d4a1451b57a80121a57577e33e39309deddd511e9c5681
RIOT 2018.07/tests/libc_newlib/main.c,41,74,4,shell,system,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#error newlib-nano is enabled but the header is not visible by the build system,df6ed8612cba1ecfb23ada136dd24a278d8308d4c47d48edfc28d47350794df4
RIOT 2018.07/tests/libc_newlib/main.c,66,28,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,    TEST_ASSERT(iprintf == printf);,a0b000aaf12733ffd0f20273f014ac9cfe0ba25cf20c5d6a4b5a528397fb6545
RIOT 2018.07/tests/libc_newlib/main.c,69,28,4,format,printf,"If format strings can be influenced by an attacker, they can be exploited (CWE-134)",Use a constant for the format specification,,CWE-134,    TEST_ASSERT(iprintf != printf);,ae19262c8443619754c5fb8cbfea5e5ec7052cc970e7ddab167c066802f73a38
RIOT 2018.07/tests/unittests/tests-fmt/tests-fmt.c,742,5,4,buffer,strcpy,Does not check for buffer overflows when copying to destination [MS-banned] (CWE-120),"Consider using snprintf, strcpy_s, or strlcpy (warning: strncpy easily misused)",,CWE-120,"    strcpy(string, base);",cafcbb9995ac92519c525c1baad804d0cc7c8fff4478c46bd0c6fa4b3dad3ba9
RIOT 2018.07/boards/common/msba2/tools/src/settings.c,61,16,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20)",Check environment variables carefully before using them,,"CWE-807, CWE-20","    home_dir = getenv(""HOME"");",82e968c972cdfa208323255db686a8d895eb889763bd11ac07a3d7588165b51a
RIOT 2018.07/cpu/atmega_common/include/vendor/unistd.h,65,14,3,buffer,getopt,"Some older implementations do not protect against internal buffer overflows (CWE-120, CWE-20)","Check implementation on installation, or limit the size of all string inputs",,"CWE-120, CWE-20","int          getopt(int, char * const [], const char *);",0640c780876192015971e78beec16cd1c03c0647c9e8037ed5b25c03e14dd7e5
RIOT 2018.07/cpu/msp430_common/include/unistd.h,73,14,3,buffer,getopt,"Some older implementations do not protect against internal buffer overflows (CWE-120, CWE-20)","Check implementation on installation, or limit the size of all string inputs",,"CWE-120, CWE-20","int          getopt(int, char * const [], const char *);",0640c780876192015971e78beec16cd1c03c0647c9e8037ed5b25c03e14dd7e5
RIOT 2018.07/cpu/native/startup.c,393,17,3,buffer,getopt_long,"Some older implementations do not protect against internal buffer overflows (CWE-120, CWE-20)","Check implementation on installation, or limit the size of all string inputs",,"CWE-120, CWE-20","    while ((c = getopt_long(argc, argv, short_opts, long_opts, &opt_idx)) >= 0) {",0a8b3ee0f17b9a0cb154a9dacc7622021f257f8ea8f75a553b070ee2ed42cea6
RIOT 2018.07/dist/tools/tunslip/tapslip6.c,557,17,3,buffer,getopt,"Some older implementations do not protect against internal buffer overflows (CWE-120, CWE-20)","Check implementation on installation, or limit the size of all string inputs",,"CWE-120, CWE-20","    while ((c = getopt(argc, argv, ""B:D:hs:t:"")) != -1) {",d79930f61655bec4de7903c2df02f1b639ecfed1b9a13e23895b3eb3ea83111c
RIOT 2018.07/dist/tools/tunslip/tunslip.c,987,17,3,buffer,getopt,"Some older implementations do not protect against internal buffer overflows (CWE-120, CWE-20)","Check implementation on installation, or limit the size of all string inputs",,"CWE-120, CWE-20","    while ((c = getopt(argc, argv, ""B:D:hs:t:"")) != -1) {",d79930f61655bec4de7903c2df02f1b639ecfed1b9a13e23895b3eb3ea83111c
RIOT 2018.07/dist/tools/tunslip/tunslip6.c,936,17,3,buffer,getopt,"Some older implementations do not protect against internal buffer overflows (CWE-120, CWE-20)","Check implementation on installation, or limit the size of all string inputs",,"CWE-120, CWE-20","    while ((c = getopt(argc, argv, ""B:HLhs:t:v::d::a:p:T"")) != -1) {",8c6660f7818a9147144cf45df6e5d0d97738bbb15ce91057a56ed60d08b938d1
RIOT 2018.07/sys/random/random.c,54,14,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    uint32_t random;,5983a671629593e2b0dbd3069fd0234c1cabafb6ad03a8fe3aebd9fa9f05ae6c
RIOT 2018.07/sys/random/random.c,55,38,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    uint8_t *random_pos = (uint8_t*)&random;,bd0c95efd7d33e8760e9f72fd7ffe9f9701a0d09da214b99ac5933a3ef93ebc3
RIOT 2018.07/sys/random/random.c,61,39,3,random,random,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,            random_pos = (uint8_t *) &random;,19005da52aeb06eb41bd4e96916dccdbbe62f1b8da12dd4bae36eabc08b42f72
